Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	DateTime	FileName	Start.Time	Treatment	Medium	Screen	Library	Plate	RepQuad	Expt.Time	ORF	Gene
20	2	2942.5	417.5	137	0.0120039743045	0.626158066353	0.00758487295517	4.44288412291e-05	1.35434027905e-05	4.40905783389e-05	0.0	0.0	79.137378079	101.170110762	107.613903124	78.8025751073	101.243804513	107.458119895	79.0	101.0	107.0	79.0	101.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YBR274W	CHK1
21	2	3079.5	417.5	137	0.00532447836512	0.153045908597	0.000544644165579	1.2579565635e-05	2.15917092484e-05	2.44519712302e-05	0.0	0.0	77.7828880622	98.5529252621	105.507270883	78.0945367881	99.2094231239	105.972989489	78.0	98.0	105.0	78.0	99.0	106.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YPR119W	CLB2
22	2	3216.5	417.5	137	-0.00671545284402	0.222659282646	-0.00136662898864	-2.16841302693e-05	1.8657462828e-05	-2.26068147536e-05	0.0	0.0	75.7868433287	95.9337517434	102.539516504	75.5276649577	95.7573074106	102.465477062	76.0	96.0	102.0	76.0	96.0	102.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YIR039C	YPS6
23	2	3347.5	418.5	137	-0.0179263878568	0.301278401739	-0.00545385529118	-6.78202317687e-05	1.55393638893e-05	-6.78202317687e-05	0.0	0.0	73.1645765332	92.7545095344	99.0245662257	73.264	92.804962963	99.0674074074	73.0	93.0	99.0	73.0	93.0	99.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YGL179C	TOS3
24	2	3486.5	415.5	137	-0.017123334002	0.176543657161	-0.00299987676328	-6.38833351274e-05	2.03352519284e-05	-6.38833351274e-05	0.0	0.0	75.5115801818	92.5121665201	96.5998240985	75.5131992458	92.4480829667	96.5695160277	75.0	93.0	97.0	76.0	93.0	97.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YOR202W	HIS3
1	3	340.5	554.5	137	-0.00733697677811	0.122043372496	-0.00127642144987	-4.5167412503e-05	2.00708858237e-05	-3.42178087223e-05	0.0	0.0	75.7340966921	94.4872773537	100.460559796	77.3372045039	95.2294994989	100.387726228	75.0	94.0	100.0	76.0	95.0	100.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YOR202W	HIS3
2	3	477.5	554.5	137	-0.00342911542332	0.131980746338	-0.000331985623272	-7.88950444175e-06	1.54547886858e-05	-1.45792016135e-05	0.0	0.0	77.3690196078	96.62	102.958823529	76.8687615527	96.4760002385	102.657802158	77.0	97.0	103.0	77.0	96.0	103.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YPL001W	HAT1
3	3	629.5	554.5	137	0.00560233866377	0.210030536722	0.00125413222485	2.44519712302e-05	1.4175563032e-05	2.44519712302e-05	0.0	0.0	78.7764908822	99.0842779694	105.561606703	78.6279892551	99.0009172509	105.335910371	79.0	99.0	105.0	79.0	99.0	105.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YPL096W	PNG1
4	3	759.5	558.5	137	0.0119698255744	0.207390921795	0.0025155451284	4.69356003857e-05	1.454969398e-05	4.44288412291e-05	0.0	0.0	79.6775642625	100.956825555	107.331420015	79.7825519133	100.84053807	107.204257542	80.0	101.0	107.0	80.0	101.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YKL175W	ZRT3
5	3	888.5	554.5	137	0.0144358935328	0.131359660473	0.0019324916294	5.75469412762e-05	1.28827024442e-05	5.52093722298e-05	0.0	0.0	79.9298660362	101.815208826	108.025216706	79.8441279867	101.768992433	107.778466305	80.0	102.0	108.0	80.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YGL217C	YGL217C
6	3	1021.5	559.5	137	0.0163682697923	0.335489881476	0.00564274223541	6.24834909957e-05	1.55023636959e-05	6.23143008855e-05	0.0	0.0	80.1468682505	102.616784943	108.043813638	80.0078666563	102.416932783	107.918841031	80.0	103.0	108.0	80.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YNR059W	MNT4
7	3	1162.5	554.5	137	0.0168780599047	0.290719942032	0.00503532734424	7.04188826194e-05	1.29386643666e-05	6.24834909957e-05	0.0	0.0	80.0466441161	102.914189069	107.895495816	79.8961617046	102.743651489	107.773934618	80.0	103.0	108.0	80.0	103.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YKL198C	PTK1
8	3	1299.5	554.5	137	0.0171708011892	0.0169245898245	0.000296150677277	7.04188826194e-05	9.40250815058e-06	6.24834909957e-05	0.0	0.0	79.8501529052	103.186544343	107.406727829	79.9361903759	102.959092345	107.607191745	80.0	103.0	108.0	80.0	103.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YLR233C	EST1
9	3	1436.5	554.5	137	0.0170112989327	0.179649086486	0.00317976717085	7.05880727296e-05	1.36758431381e-05	6.24834909957e-05	43617.8724024	5.17571554267e-05	80.2670700086	103.080668395	107.309420916	79.9331861199	102.887003155	107.304794953	80.0	103.0	107.0	80.0	103.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YKL175W	ZRT3
10	3	1572.5	556.5	137	0.0153947772051	0.682055794214	0.0106341663373	6.23143008855e-05	1.89080360805e-05	5.94692788387e-05	1149.99744414	0.000621085865121	79.8303991501	102.450220064	106.984519654	79.6281946931	102.310597428	106.850887189	80.0	102.0	107.0	80.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YBR274W	CHK1
11	3	1710.5	554.5	137	0.0141385407606	0.35106878526	0.0049875186137	5.77161313864e-05	1.26446827375e-05	5.75469412762e-05	0.0	0.0	79.1561256081	102.189149344	107.0	79.2884032541	102.093635349	106.910033498	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YKL109W	HAP4
12	3	1846.5	555.5	137	0.0153783044456	0.754049997412	0.0117280441819	6.23143008855e-05	1.21545156913e-05	5.88080059809e-05	0.0	0.0	79.2022101723	102.709588853	107.211750978	79.0597643098	102.517676768	106.981060606	79.0	103.0	107.0	79.0	103.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YOR033C	EXO1
13	3	1988.5	559.5	137	0.0155772617464	0.270224108483	0.00428472458499	6.23143008855e-05	1.23503464516e-05	5.94692788387e-05	65609.0209776	5.17571554267e-05	79.1651024708	102.849071059	107.268147864	79.0525531915	102.77248227	107.102765957	79.0	103.0	107.0	79.0	103.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YDL040C	NAT1
14	3	2120.5	554.5	137	0.0145696937753	0.0384038093266	0.000560315614907	5.77161313864e-05	1.9477497548e-05	5.77161313864e-05	9324.24699585	5.17571554267e-05	79.2479784367	102.283018868	107.133423181	79.1522686905	102.346412616	107.010549545	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YNL250W	RAD50
15	3	2267.5	560.5	137	0.0133986079058	0.0192019046633	0.000271309340866	5.52093722298e-05	1.02213507856e-05	5.50401821196e-05	0.0	0.0	79.1832884097	102.175202156	106.827493261	78.9059630607	101.982796834	106.879155673	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YNL250W	RAD50
16	3	2394.5	554.5	137	0.0143834640882	0.240360229802	0.00354785071266	5.89771960911e-05	1.30544227391e-05	5.77161313864e-05	14589.5562833	0.000103514310853	79.428079242	102.279069767	107.062661499	79.2432377189	102.16324862	107.033453703	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YNR059W	MNT4
17	3	2531.5	554.5	137	0.0145995287681	0.30138191605	0.00457537906708	5.94692788387e-05	1.34823979982e-05	5.77161313864e-05	0.0	0.0	79.5395844067	102.348961017	107.351537008	79.2853756112	102.136168321	107.251148318	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YML028W	TSA1
18	3	2670.5	557.5	137	0.0136034799345	0.249003674758	0.00349415225475	5.52093722298e-05	1.31138583061e-05	5.50401821196e-05	0.0	0.0	79.1141134899	102.037414259	107.501974641	79.0902825637	101.814266023	107.435561682	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YOL071W	EMI5
19	3	2805.5	554.5	137	0.0125634319317	0.539827131101	0.00691670451478	4.75968732435e-05	1.27004311557e-05	4.69356003857e-05	0.0	0.0	79.0487056568	101.534419942	107.535186961	78.7335507817	101.478911259	107.435384096	79.0	102.0	107.0	79.0	101.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YJL094C	KHA1
20	3	2942.5	554.5	137	0.0102187864588	0.266031778893	0.00284019554412	4.23374308866e-05	1.37508473423e-05	3.983067173e-05	0.0	0.0	78.3023346304	101.037937743	107.269844358	78.2399689726	100.824130879	107.140469642	78.0	101.0	107.0	78.0	101.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YPL156C	PRM4
21	3	3079.5	554.5	137	0.00448294839095	0.0673360592102	0.000177945009201	1.2410492855e-05	2.43028848849e-05	1.61781993861e-05	0.0	0.0	77.2751729439	98.3743274404	105.709454266	77.5093784684	99.0558823529	105.999445061	77.0	98.0	106.0	77.0	99.0	106.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YLR233C	EST1
22	3	3210.5	554.5	137	-0.00610629436533	0.795352207443	-0.00485432114288	-2.16841302693e-05	2.24369362739e-05	-2.18533203794e-05	0.0	0.0	75.3809461834	96.0247283139	103.212598425	75.1831057157	96.1611026808	102.997218007	75.0	96.0	103.0	75.0	96.0	103.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YOR033C	EXO1
23	3	3353.5	554.5	137	-0.018873063468	0.47181822887	-0.00900573397351	-7.72166187127e-05	2.33828067836e-05	-6.9404306441e-05	0.0	0.0	72.76349276	92.5615401492	98.8670469504	72.8110730034	92.6469377756	99.2097991181	73.0	93.0	99.0	73.0	93.0	99.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YDR496C	PUF6
24	3	3490.5	554.5	137	-0.0239849859833	0.183220330211	-0.00506942712521	-0.000111111311221	1.59025243144e-05	-9.4640736127e-05	0.0	0.0	71.365819209	90.1183615819	95.9183615819	73.2924402763	91.0838983588	95.9811798999	71.0	90.0	96.0	73.0	91.0	96.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YOR202W	HIS3
1	4	340.5	691.5	137	-0.00473649550394	0.0859686351638	-0.000633051308418	-3.35565358645e-05	3.15604172486e-05	-3.246466127e-05	0.0	0.0	76.4503311258	95.2209512342	101.727272727	77.6225934315	95.8803510759	101.686806342	76.0	95.0	102.0	76.0	95.0	102.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YOR202W	HIS3
2	4	479.5	685.5	137	-0.00206448434898	0.18560115936	-0.000329020236602	-6.30542976945e-06	1.470541791e-05	-6.30542976945e-06	0.0	0.0	77.1249302844	96.9771332962	103.421360848	77.0691452177	96.8732125834	103.301429933	77.0	97.0	103.0	77.0	97.0	103.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YOR047C	STD1
3	4	614.5	691.5	137	0.00559637402828	0.159722581647	0.000944340302895	2.44519712302e-05	1.79602836547e-05	2.44519712302e-05	0.0	0.0	78.8383020091	99.0022683085	105.690213869	78.6344317832	98.9600246381	105.601231906	79.0	99.0	106.0	79.0	99.0	106.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YKL198C	PTK1
4	4	760.5	688.5	137	0.0120981489598	0.287096941152	0.00357785271824	4.69356003857e-05	1.42152715095e-05	4.44288412291e-05	0.0	0.0	79.8211645935	100.962502253	107.669731386	79.6446928997	100.879337883	107.418614781	80.0	101.0	108.0	80.0	101.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YBR149W	ARA1
5	4	889.5	691.5	137	0.0145359487103	0.234201128306	0.00345015595029	5.52093722298e-05	1.45100460483e-05	5.52093722298e-05	0.0	0.0	79.8729281768	101.847513812	108.053259669	79.8168423898	101.789605299	107.927074885	80.0	102.0	108.0	80.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YOL071W	EMI5
6	4	1025.5	691.5	137	0.0157024621074	0.193778789918	0.00314275163461	6.23143008855e-05	1.3079567492e-05	5.94692788387e-05	0.0	0.0	79.9383012821	102.417467949	108.272435897	79.7327469988	102.288823265	108.042947936	80.0	102.0	108.0	80.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YBR028C	YBR028C
7	4	1162.5	691.5	137	0.0162117710243	0.2589410486	0.00426639339216	6.23143008855e-05	1.41778997596e-05	6.23143008855e-05	0.0	0.0	79.852888267	102.635618629	107.950429742	79.9284117894	102.458164548	107.867579271	80.0	103.0	108.0	80.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YJL023C	PET130
8	4	1299.5	691.5	137	0.016609243955	0.2322343564	0.00387325379275	6.24834909957e-05	1.34731339939e-05	6.24834909957e-05	0.0	0.0	80.2028081123	102.581903276	107.76086472	79.9995955238	102.690440879	107.534043414	80.0	103.0	108.0	80.0	103.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YDR034C	LYS14
9	4	1439.5	688.5	137	0.016524231201	0.262149992236	0.00437406100757	6.24834909957e-05	1.30814552137e-05	6.24834909957e-05	0.0	0.0	80.0639684107	102.746890424	107.291411649	80.0557659933	102.664913019	107.246632997	80.0	103.0	107.0	80.0	103.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YMR169c	ALD3
10	4	1567.5	701.5	137	0.0154753695155	0.233269499508	0.00370151767339	6.23143008855e-05	1.27726592017e-05	6.23143008855e-05	0.0	0.0	80.1065009984	102.43998225	106.931883736	79.8955717564	102.336641015	106.87181045	80.0	102.0	107.0	80.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YIR039C	YPS6
11	4	1708.5	686.5	137	0.0141860915168	0.659541431603	0.0094333264461	5.77161313864e-05	1.36212857224e-05	5.52093722298e-05	0.0	0.0	79.472494703	102.079965471	106.947579063	79.5664335664	101.900729705	106.8569474	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YOR368W	RAD17
12	4	1841.5	697.5	137	0.0143679215972	0.24796853165	0.00361937124942	5.77161313864e-05	1.59716867272e-05	5.77161313864e-05	0.0	0.0	79.4627426425	102.177207264	107.128365686	79.3213351686	102.133448039	107.045905024	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YNL125C	ESBP6
13	4	1983.5	691.5	137	0.0143698014242	0.572382381864	0.0083386783139	5.77161313864e-05	1.53919997474e-05	5.52093722298e-05	34742.873156	0.000103514310853	79.0849082195	102.366307984	107.083642282	79.0376422174	102.20781893	106.984991527	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YDR217C	RAD9
14	4	2120.5	691.5	137	0.0139117132387	0.262357020858	0.00371169143066	5.52093722298e-05	1.34610823406e-05	5.52093722298e-05	0.0	0.0	79.2663247189	102.086999408	107.104557112	79.1352090935	102.04153803	106.967583497	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YNL011C	YNL011C
15	4	2257.5	691.5	137	0.0137761233435	0.0407328813208	0.000578853472788	5.77161313864e-05	1.33969733977e-05	5.50401821196e-05	0.0	0.0	79.4091486658	102.100381194	106.803049555	79.2924355239	101.939624474	106.922952412	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YLR233C	EST1
