	Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	DateTime	FileName	Start.Time	Treatment	Medium	Screen	Library	Plate	RepQuad	ExptTime	ORF	Gene	ID
42	19	2	2795.5	425.0	136	0.0135433672513	0.25584740796	0.00351990423902	0.014051358136	1.2093863381e-05	0.014051358136	0.0	0.0	79.1520199917	101.799458559	107.977301125	79.1381112623	101.715901768	107.799384263	79.0	102.0	108.0	79.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YNL268W	LYP1	DLR00012733_R02C19
43	20	2	2943.5	416.0	136	0.0120314149911	0.644200543449	0.00781371911406	0.0113454662089	1.35459156997e-05	0.0112592091719	0.0	0.0	79.1371267885	101.17012654	107.614175833	78.8039832285	101.2508236	107.456873315	79.0	101.0	107.0	79.0	101.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YBR274W	CHK1	DLR00012733_R02C20
44	21	2	3086.5	418.0	136	0.00478359669138	0.157547019021	0.000563200607738	0.00322390093238	2.15917092484e-05	0.00620822088106	0.0	0.0	77.7828880622	98.5529252621	105.507270883	77.9766632937	99.0215026562	105.795788009	78.0	98.0	105.0	78.0	99.0	106.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YPR119W	CLB2	DLR00012733_R02C21
45	22	2	3223.5	418.0	136	0.0	0.228728222068	0.0	-0.00551334152319	1.86573130667e-05	-0.00826237692837	0.0	0.0	75.7761472164	95.9224318658	102.529233636	75.3496131528	95.5335728102	102.234111633	76.0	96.0	102.0	75.0	96.0	102.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YIR039C	YPS6	DLR00012733_R02C22
46	23	2	3347.5	418.0	136	0.0	0.310139059087	0.0	-0.0172780474055	1.55393638893e-05	-0.0172780474055	0.0	0.0	73.1645765332	92.7545095344	99.0245662257	73.2552517763	92.796725363	99.0641025641	73.0	93.0	99.0	73.0	93.0	99.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YGL179C	TOS3	DLR00012733_R02C23
47	24	2	3496.5	418.0	136	0.0	0.181735841014	0.0	-0.016274138762	2.03352519284e-05	-0.0162309952839	0.0	0.0	75.5115801818	92.5121665201	96.5998240985	75.9893215262	92.6052871468	96.3963406694	75.0	93.0	97.0	76.0	93.0	96.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YOR202W	HIS3	DLR00012733_R02C24
48	1	3	354.5	568.0	136	0.0	0.125632692205	0.0	-0.0115015784928	2.00708858237e-05	-0.00870942952871	0.0	0.0	75.7340966921	94.4872773537	100.460559796	76.4365974042	94.8687465724	100.530680641	75.0	94.0	100.0	76.0	95.0	101.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YOR202W	HIS3	DLR00012733_R03C01
49	2	3	487.5	555.0	136	0.0	0.129149128883	0.0	-0.00182705743925	1.54406685558e-05	-0.00199571193718	0.0	0.0	77.376650165	96.6489273927	102.984735974	77.0790455797	96.7211379627	102.926399511	77.0	97.0	103.0	77.0	97.0	103.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YPL001W	HAT1	DLR00012733_R03C02
50	3	3	624.5	555.0	136	0.00538380199182	0.216207576323	0.00129449997211	0.00625136435916	1.4175563032e-05	0.00620822088106	0.0	0.0	78.7764908822	99.0842779694	105.561606703	78.5816735776	98.9100672966	105.24729794	79.0	99.0	105.0	79.0	99.0	105.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YPL096W	PNG1	DLR00012733_R03C03
51	4	3	759.5	559.0	136	0.0120284707154	0.213490329799	0.00259296749905	0.0119846897938	1.454969398e-05	0.0113454662089	0.0	0.0	79.6775642625	100.956825555	107.331420015	79.7910852188	100.856929955	107.214943775	80.0	101.0	107.0	80.0	101.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YKL175W	ZRT3	DLR00012733_R03C04
52	5	3	895.5	553.0	136	0.014567946677	0.136874633705	0.00202030786947	0.014733725199	1.29828861626e-05	0.0140945016141	0.0	0.0	79.9373297003	101.825223822	108.027247956	79.8598148148	101.812530864	107.797469136	80.0	102.0	108.0	80.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YGL217C	YGL217C	DLR00012733_R03C05
53	6	3	1021.5	560.0	136	0.0163779411323	0.345356705205	0.005814260682	0.0159494018994	1.55023636959e-05	0.0159062584213	0.0	0.0	80.1468682505	102.616784943	108.043813638	80.0026043786	102.411491821	107.915764629	80.0	103.0	108.0	80.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YNR059W	MNT4	DLR00012733_R03C06
54	7	3	1171.5	555.0	136	0.0168901074908	0.299270072993	0.00518823906503	0.0179729267634	1.29386643666e-05	0.0159494018994	0.0	0.0	80.0466441161	102.914189069	107.895495816	79.8607055961	102.759960462	107.752965328	80.0	103.0	108.0	80.0	103.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YKL198C	PTK1	DLR00012733_R03C07
55	8	3	1308.5	555.0	136	0.0172227806009	0.0174223453567	0.000305141230757	0.0179729267634	9.40250815058e-06	0.0159494018994	0.0	0.0	79.8501529052	103.186544343	107.406727829	79.948595597	102.967302896	107.613653617	80.0	103.0	108.0	80.0	103.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YLR233C	EST1	DLR00012733_R03C08
56	9	3	1445.5	554.0	136	0.0169268949997	0.191113005488	0.00336528497429	0.0179729267634	1.38906122957e-05	0.0159494018994	45075.5713937	5.32793435985e-05	80.2327850572	103.054084193	107.296626708	79.9106837044	102.856672375	107.27203267	80.0	103.0	107.0	80.0	103.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YKL175W	ZRT3	DLR00012733_R03C09
57	10	3	1572.5	556.0	136	0.01541546884	0.702115189941	0.0109582315374	0.0159062584213	1.89080360805e-05	0.0150552966987	1149.99744414	0.000639352123182	79.8303991501	102.450220064	106.984519654	79.6057950277	102.313181899	106.837596137	80.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YBR274W	CHK1	DLR00012733_R03C10
58	11	3	1718.5	555.0	136	0.0142009935733	0.383344877191	0.00547791297371	0.014733725199	1.28317218729e-05	0.0146905817209	0.0	0.0	79.1773453787	102.201667825	107.029742877	79.2768273717	102.105149473	106.94375324	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YKL109W	HAP4	DLR00012733_R03C11
59	12	3	1846.5	556.0	136	0.0154085329462	0.774734935266	0.0120621922202	0.0159062584213	1.21521340539e-05	0.0150121532206	0.0	0.0	79.2028058593	102.709442267	107.210783302	79.0447019868	102.51986755	107.003784295	79.0	103.0	107.0	79.0	103.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YOR033C	EXO1	DLR00012733_R03C12
60	13	3	1988.5	560.0	136	0.0155837376722	0.277585380148	0.00440653790864	0.0159062584213	1.23565458656e-05	0.0151807777993	65470.7909008	5.32793435985e-05	79.1669865643	102.848560461	107.270825336	79.0481598938	102.765764437	107.108415075	79.0	103.0	107.0	79.0	103.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YDL040C	NAT1	DLR00012733_R03C13
61	14	3	2121.5	561.0	136	0.0145958579871	0.0395332729501	0.000577431555952	0.014733725199	1.9477497548e-05	0.014733725199	9324.24699585	5.32793435985e-05	79.2479784367	102.283018868	107.133423181	79.1711321906	102.337937538	107.028069008	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YNL250W	RAD50	DLR00012733_R03C14
62	15	3	2269.5	559.0	136	0.0134155167255	0.019766636475	0.000279607076237	0.0140945016141	1.02213507856e-05	0.014051358136	0.0	0.0	79.1832884097	102.175202156	106.827493261	78.9054788564	101.984020002	106.874986412	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YNL250W	RAD50	DLR00012733_R03C15
63	16	3	2389.5	553.0	136	0.0143380808887	0.247429271671	0.00365618020848	0.0150552966987	1.30544227391e-05	0.0146905817209	14589.5562833	0.000106558687197	79.428079242	102.279069767	107.062661499	79.2090619469	102.148530973	107.005663717	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YNR059W	MNT4	DLR00012733_R03C16
64	17	3	2535.5	557.0	136	0.0145866269983	0.310245617774	0.00471494045275	0.0151807777993	1.34823979982e-05	0.0146905817209	0.0	0.0	79.5395844067	102.348961017	107.351537008	79.2983160822	102.106210412	107.253437355	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YML028W	TSA1	DLR00012733_R03C17
65	18	3	2670.5	557.0	136	0.0136272473933	0.256326922052	0.00360104582454	0.0140945016141	1.31138583061e-05	0.014051358136	0.0	0.0	79.1141134899	102.037414259	107.501974641	79.0893394469	101.817380714	107.432440178	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YOL071W	EMI5	DLR00012733_R03C18
66	19	3	2808.5	554.0	136	0.0125497345463	0.555703553732	0.00712907948818	0.0121533143726	1.27004311557e-05	0.0119846897938	0.0	0.0	79.0487056568	101.534419942	107.535186961	78.7161530159	101.447295839	107.450413719	79.0	102.0	107.0	79.0	101.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YJL094C	KHA1	DLR00012733_R03C19
67	20	3	2949.5	555.0	136	0.0101212154237	0.273855826096	0.00292813853816	0.0108121565716	1.37508473423e-05	0.0101297895085	0.0	0.0	78.3023346304	101.037937743	107.269844358	78.1982537237	100.780614865	107.108738719	78.0	101.0	107.0	78.0	101.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YPL156C	PRM4	DLR00012733_R03C20
68	21	3	3086.5	555.0	136	0.00394805765588	0.0920667057382	0.000128807723754	0.00228665225361	2.55296727149e-05	0.00341607191699	0.0	0.0	76.9878472222	98.0341435185	105.396990741	77.4158206678	98.9395575377	105.892259844	77.0	98.0	105.0	77.0	99.0	106.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YLR233C	EST1	DLR00012733_R03C21
69	22	3	3210.5	554.0	136	0.0	0.811231285631	0.0	-0.00551334152319	2.24661277233e-05	-0.00555648500129	0.0	0.0	75.37889137	96.0236437672	103.212662551	75.1933389783	96.1501552357	102.979113745	75.0	96.0	103.0	75.0	96.0	103.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YOR033C	EXO1	DLR00012733_R03C22
70	23	3	3359.5	555.0	136	0.0	0.489157653578	0.0	-0.0200270828107	2.35612207397e-05	-0.0200270828107	0.0	0.0	72.7526413245	92.551464982	98.8536107178	72.6010638298	92.3676470588	98.8728619107	73.0	92.0	99.0	73.0	92.0	99.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YDR496C	PUF6	DLR00012733_R03C23
71	24	3	3496.5	555.0	136	0.0	0.183920294102	0.0	-0.028317272666	1.57948836684e-05	-0.0239486514382	0.0	0.0	71.3661645423	90.0912514484	95.890787949	73.6178755631	91.211464386	95.9061173859	71.0	90.0	96.0	73.0	91.0	96.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YOR202W	HIS3	DLR00012733_R03C24
72	1	4	341.5	701.0	136	0.0	0.0884969897171	0.0	-0.00854080494997	3.15604172486e-05	-0.00826237692837	0.0	0.0	76.4503311258	95.2209512342	101.727272727	77.4785480477	95.8450432546	101.712707505	76.0	95.0	102.0	76.0	95.0	102.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YOR202W	HIS3	DLR00012733_R04C01
73	2	4	487.5	691.0	136	0.0	0.191059726144	0.0	-0.00159177289574	1.470541791e-05	-0.000866292273806	0.0	0.0	77.1249302844	96.9771332962	103.421360848	77.1841533294	97.0785088586	103.52183363	77.0	97.0	103.0	77.0	97.0	104.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YOR047C	STD1	DLR00012733_R04C02
74	3	4	624.5	691.0	136	0.00612683299885	0.164420054345	0.000974762623712	0.00625136435916	1.79602836547e-05	0.00625136435916	0.0	0.0	78.8383020091	99.0022683085	105.690213869	78.7428425684	99.1297583371	105.815086399	79.0	99.0	106.0	79.0	99.0	106.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YKL198C	PTK1	DLR00012733_R04C03
75	4	4	761.5	691.0	136	0.0121665640357	0.295540518941	0.00368783973274	0.0119846897938	1.42152715095e-05	0.0113454662089	0.0	0.0	79.8211645935	100.962502253	107.669731386	79.6605657238	100.896762971	107.439646044	80.0	101.0	108.0	80.0	101.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YBR149W	ARA1	DLR00012733_R04C04
76	5	4	890.5	691.0	136	0.0145502435429	0.241089029783	0.00355551007179	0.0140945016141	1.45100460483e-05	0.0140945016141	0.0	0.0	79.8729281768	101.847513812	108.053259669	79.8133951137	101.789876439	107.924178602	80.0	102.0	108.0	80.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YOL071W	EMI5	DLR00012733_R04C05
77	6	4	1034.5	691.0	136	0.0157166167029	0.199477862433	0.00323839450797	0.0159062584213	1.3079567492e-05	0.0151807777993	0.0	0.0	79.9383012821	102.417467949	108.272435897	79.7434941764	102.280066556	108.044193012	80.0	102.0	108.0	80.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YBR028C	YBR028C	DLR00012733_R04C06
78	7	4	1153.5	693.0	136	0.0161601471148	0.266556556023	0.0043961635432	0.0159062584213	1.41778997596e-05	0.0159062584213	0.0	0.0	79.852888267	102.635618629	107.950429742	79.9174052012	102.414354206	107.907162574	80.0	103.0	108.0	80.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YJL023C	PET130	DLR00012733_R04C07
79	8	4	1308.5	691.0	136	0.0166827267828	0.239170973414	0.00399273076859	0.0159494018994	1.34745635925e-05	0.0159494018994	0.0	0.0	80.2029405213	102.581866785	107.760080196	79.9929971989	102.726610644	107.532142857	80.0	103.0	108.0	80.0	103.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YDR034C	LYS14	DLR00012733_R04C08
80	9	4	1445.5	691.0	136	0.0164695438361	0.269753316639	0.00450535595652	0.0159494018994	1.30802978671e-05	0.0159062584213	0.0	0.0	80.0643887024	102.74679044	107.291526763	80.0512914052	102.631183423	107.209835109	80.0	103.0	107.0	80.0	103.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YMR169c	ALD3	DLR00012733_R04C09
81	10	4	1567.5	702.0	136	0.0154990297956	0.240130001598	0.00381424894129	0.0159062584213	1.27726592017e-05	0.0159062584213	0.0	0.0	80.1065009984	102.43998225	106.931883736	79.8993829757	102.33922311	106.860398261	80.0	102.0	107.0	80.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YIR039C	YPS6	DLR00012733_R04C10
82	11	4	1708.5	686.0	136	0.0142054368741	0.678885396132	0.00972054145591	0.014733725199	1.36179984632e-05	0.0140945016141	0.0	0.0	79.4721393816	102.079893266	106.947574949	79.5613074498	101.902107184	106.842375975	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YOR368W	RAD17	DLR00012733_R04C11
83	12	4	1842.5	698.0	136	0.0143922071548	0.249027651979	0.00364133113503	0.014733725199	1.60333816201e-05	0.014733725199	0.0	0.0	79.4704749679	102.178647839	107.123020967	79.3296204328	102.131394111	107.050727208	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.0238888888889	YNL125C	ESBP6	DLR00012733_R04C12
