Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	Date.Time	Inoc.Time	Treatments	Medium	Screen.Name	RepQuad	MasterPlate.Number	Timeseries.order	Library.Name	ORF	Gene	ScreenID	Expt.Time	Growth
21	2	3086.5	418	136	0.00478359669138193	0.157547019020726	0.000563200607738335	0.00322390093238228	2.15917092483921e-05	0.00620822088106488	0	0	77.7828880622252	98.55292526209	105.507270882651	77.976663293701	99.0215026562105	105.795788009107	78	98	105	78	99	106	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YPR119W	CLB2	P15_cdc13-1	0.0238888888888889	0.00478359669138193
22	2	3223.5	418	136	0	0.228728222068304	0	-0.0055133415231937	1.86573130666916e-05	-0.0082623769283714	0	0	75.7761472163988	95.9224318658281	102.529233636152	75.3496131528046	95.5335728101686	102.234111633048	76	96	102	75	96	102	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YIR039C	YPS6	P15_cdc13-1	0.0238888888888889	0
23	2	3347.5	418	136	0	0.310139059086792	0	-0.0172780474055466	1.55393638893365e-05	-0.0172780474055466	0	0	73.1645765332417	92.7545095344443	99.0245662257344	73.2552517763361	92.7967253629904	99.0641025641026	73	93	99	73	93	99	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YGL179C	TOS3	P15_cdc13-1	0.0238888888888889	0
24	2	3496.5	418	136	0	0.181735841014439	0	-0.0162741387620111	2.03352519283911e-05	-0.0162309952839167	0	0	75.5115801817649	92.5121665200821	96.5998240985048	75.9893215262404	92.6052871467639	96.396340669358	75	93	97	76	93	96	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	0.0238888888888889	0
1	3	354.5	568	136	0	0.125632692205232	0	-0.0115015784927862	2.00708858237339e-05	-0.0087094295287084	0	0	75.734096692112	94.4872773536896	100.460559796438	76.4365974041801	94.8687465724209	100.530680641033	75	94	100	76	95	101	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	0.0238888888888889	0
2	3	487.5	555	136	0	0.129149128882732	0	-0.00182705743924762	1.54406685558491e-05	-0.00199571193717961	0	0	77.3766501650165	96.6489273927393	102.984735973597	77.079045579688	96.7211379626797	102.926399510554	77	97	103	77	97	103	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YPL001W	HAT1	P15_cdc13-1	0.0238888888888889	0
3	3	624.5	555	136	0.00538380199182046	0.21620757632266	0.00129449997210946	0.00625136435915924	1.41755630320047e-05	0.00620822088106488	0	0	78.776490882208	99.0842779694431	105.561606702809	78.581673577595	98.9100672965808	105.247297940317	79	99	105	79	99	105	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YPL096W	PNG1	P15_cdc13-1	0.0238888888888889	0.00538380199182046
4	3	759.5	559	136	0.0120284707154249	0.213490329799137	0.0025929674990459	0.0119846897938253	1.4549693980021e-05	0.0113454662088835	0	0	79.6775642625406	100.956825555278	107.331420014974	79.791085218805	100.856929955291	107.214943774556	80	101	107	80	101	107	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YKL175W	ZRT3	P15_cdc13-1	0.0238888888888889	0.0120284707154249
5	3	895.5	553	136	0.0145679466770418	0.136874633704513	0.00202030786946967	0.014733725199003	1.2982886162607e-05	0.0140945016140612	0	0	79.9373297002725	101.825223822499	108.027247956403	79.8598148148148	101.812530864198	107.797469135802	80	102	108	80	102	108	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YGL217C	YGL217C	P15_cdc13-1	0.0238888888888889	0.0145679466770418
6	3	1021.5	560	136	0.0163779411322903	0.345356705205392	0.00581426068199981	0.0159494018993706	1.55023636959234e-05	0.0159062584212763	0	0	80.14686825054	102.616784942919	108.043813637766	80.0026043786115	102.411491820623	107.915764629283	80	103	108	80	102	108	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YNR059W	MNT4	P15_cdc13-1	0.0238888888888889	0.0163779411322903
7	3	1171.5	555	136	0.0168901074908434	0.299270072992701	0.00518823906502662	0.0179729267634178	1.29386643665711e-05	0.0159494018993706	0	0	80.0466441160762	102.914189068898	107.895495816272	79.8607055961071	102.759960462287	107.752965328467	80	103	108	80	103	108	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YKL198C	PTK1	P15_cdc13-1	0.0238888888888889	0.0168901074908434
8	3	1308.5	555	136	0.0172227806008929	0.0174223453567052	0.000305141230757411	0.0179729267634178	9.40250815057945e-06	0.0159494018993706	0	0	79.8501529051988	103.186544342508	107.406727828746	79.9485955970068	102.967302895564	107.613653616744	80	103	108	80	103	108	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YLR233C	EST1	P15_cdc13-1	0.0238888888888889	0.0172227806008929
9	3	1445.5	554	136	0.0169268949996502	0.191113005487772	0.0033652849742944	0.0179729267634178	1.38906122957272e-05	0.0159494018993706	45075.5713937063	5.32793435984869e-05	80.2327850571508	103.054084192919	107.296626707555	79.9106837043868	102.856672375181	107.272032670267	80	103	107	80	103	107	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YKL175W	ZRT3	P15_cdc13-1	0.0238888888888889	0.0169268949996502
10	3	1572.5	556	136	0.0154154688400178	0.70211518994086	0.0109582315373864	0.0159062584212763	1.89080360804837e-05	0.0150552966986966	1149.99744413906	0.000639352123181842	79.8303991500986	102.450220063743	106.984519653969	79.6057950277231	102.313181899481	106.837596136648	80	102	107	79	102	107	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YBR274W	CHK1	P15_cdc13-1	0.0238888888888889	0.0154154688400178
11	3	1718.5	555	136	0.0142009935732774	0.383344877191113	0.00547791297370871	0.014733725199003	1.28317218729238e-05	0.0146905817209086	0	0	79.1773453787352	102.201667824878	107.029742876998	79.2768273716952	102.105149472957	106.943753240021	79	102	107	79	102	107	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YKL109W	HAP4	P15_cdc13-1	0.0238888888888889	0.0142009935732774
12	3	1846.5	556	136	0.0154085329462344	0.774734935265598	0.0120621922201644	0.0159062584212763	1.21521340538718e-05	0.0150121532206023	0	0	79.2028058592944	102.709442266694	107.210783302386	79.044701986755	102.519867549669	107.003784295175	79	103	107	79	103	107	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YOR033C	EXO1	P15_cdc13-1	0.0238888888888889	0.0154085329462344
13	3	1988.5	560	136	0.0155837376722193	0.277585380148117	0.00440653790864079	0.0159062584212763	1.23565458655725e-05	0.01518077779934	65470.7909008113	5.32793435984869e-05	79.1669865642994	102.848560460653	107.270825335893	79.0481598937975	102.765764436905	107.108415074858	79	103	107	79	103	107	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YDL040C	NAT1	P15_cdc13-1	0.0238888888888889	0.0155837376722193
14	3	2121.5	561	136	0.0145958579871267	0.0395332729500773	0.000577431555951517	0.014733725199003	1.94774975479598e-05	0.014733725199003	9324.24699585451	5.32793435984869e-05	79.2479784366577	102.283018867925	107.133423180593	79.171132190603	102.337937538137	107.0280690076	79	102	107	79	102	107	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YNL250W	RAD50	P15_cdc13-1	0.0238888888888889	0.0145958579871267
15	3	2269.5	559	136	0.0134155167255216	0.0197666364750386	0.000279607076237301	0.0140945016140612	1.02213507856262e-05	0.0140513581359668	0	0	79.1832884097035	102.175202156334	106.827493261456	78.9054788563974	101.984020002174	106.874986411566	79	102	107	79	102	107	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YNL250W	RAD50	P15_cdc13-1	0.0238888888888889	0.0134155167255216
16	3	2389.5	553	136	0.0143380808887275	0.247429271671373	0.00365618020848499	0.0150552966986966	1.3054422739135e-05	0.0146905817209086	14589.556283271	0.000106558687196974	79.4280792420327	102.279069767442	107.062661498708	79.2090619469027	102.148530973451	107.005663716814	79	102	107	79	102	107	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YNR059W	MNT4	P15_cdc13-1	0.0238888888888889	0.0143380808887275
17	3	2535.5	557	136	0.0145866269983134	0.310245617773989	0.00471494045275142	0.01518077779934	1.34823979982232e-05	0.0146905817209086	0	0	79.5395844066632	102.348961016658	107.351537008415	79.2983160821876	102.106210412483	107.253437355168	79	102	107	79	102	107	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YML028W	TSA1	P15_cdc13-1	0.0238888888888889	0.0145866269983134
18	3	2670.5	557	136	0.0136272473933239	0.25632692205232	0.00360104582454264	0.0140945016140612	1.31138583061017e-05	0.0140513581359668	0	0	79.1141134899189	102.03741425899	107.501974641447	79.0893394469122	101.817380713569	107.432440177676	79	102	107	79	102	107	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YOL071W	EMI5	P15_cdc13-1	0.0238888888888889	0.0136272473933239
19	3	2808.5	554	136	0.012549734546255	0.555703553732218	0.00712907948818328	0.012153314372563	1.27004311556953e-05	0.0119846897938253	0	0	79.0487056567594	101.534419942474	107.53518696069	78.7161530159492	101.44729583883	107.450413718671	79	102	107	79	101	107	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YJL094C	KHA1	P15_cdc13-1	0.0238888888888889	0.012549734546255
20	3	2949.5	555	136	0.0101212154236758	0.273855826096222	0.0029281385381575	0.010812156571552	1.37508473422685e-05	0.0101297895085159	0	0	78.3023346303502	101.037937743191	107.269844357977	78.1982537236775	100.780614865361	107.108738718908	78	101	107	78	101	107	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YPL156C	PRM4	P15_cdc13-1	0.0238888888888889	0.0101212154236758
21	3	3086.5	555	136	0.00394805765587715	0.0920667057381853	0.000128807723754187	0.0022866522536139	2.55296727149226e-05	0.00341607191698706	0	0	76.9878472222222	98.0341435185185	105.396990740741	77.4158206678012	98.9395575377032	105.892259843906	77	98	105	77	99	106	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YLR233C	EST1	P15_cdc13-1	0.0238888888888889	0.00394805765587715
22	3	3210.5	554	136	0	0.811231285630561	0	-0.0055133415231937	2.24661277232657e-05	-0.00555648500128806	0	0	75.378891370025	96.0236437672402	103.2126625509	75.193338978267	96.150155235676	102.979113745413	75	96	103	75	96	103	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YOR033C	EXO1	P15_cdc13-1	0.0238888888888889	0
23	3	3359.5	555	136	0	0.489157653577708	0	-0.0200270828107243	2.3561220739695e-05	-0.0200270828107243	0	0	72.7526413244745	92.5514649820281	98.8536107177867	72.6010638297872	92.3676470588235	98.8728619107217	73	92	99	73	92	99	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YDR496C	PUF6	P15_cdc13-1	0.0238888888888889	0
24	3	3496.5	555	136	0	0.183920294101977	0	-0.0283172726659633	1.57948836683821e-05	-0.0239486514381753	0	0	71.3661645422943	90.0912514484357	95.8907879490151	73.6178755630998	91.2114643859764	95.9061173859111	71	90	96	73	91	96	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	0.0238888888888889	0
1	4	341.5	701	136	0	0.0884969897170867	0	-0.00854080494997066	3.15604172485857e-05	-0.0082623769283714	0	0	76.4503311258278	95.2209512341963	101.727272727273	77.478548047697	95.8450432546177	101.712707505261	76	95	102	76	95	102	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YOR202W	HIS3	P15_cdc13-1	0.0238888888888889	0
2	4	487.5	691	136	0	0.191059726144174	0	-0.00159177289574272	1.47054179100481e-05	-0.000866292273806444	0	0	77.1249302844395	96.9771332961517	103.421360847741	77.1841533293815	97.0785088585918	103.521833629717	77	97	103	77	97	104	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YOR047C	STD1	P15_cdc13-1	0.0238888888888889	0
3	4	624.5	691	136	0.00612683299885435	0.16442005434493	0.00097476262371162	0.00625136435915924	1.79602836547146e-05	0.00625136435915924	0	0	78.8383020090732	99.00226830849	105.690213869086	78.7428425683862	99.1297583370529	105.815086399286	79	99	106	79	99	106	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YKL198C	PTK1	P15_cdc13-1	0.0238888888888889	0.00612683299885435
4	4	761.5	691	136	0.0121665640356858	0.295540518940807	0.00368783973274452	0.0119846897938253	1.42152715094936e-05	0.0113454662088835	0	0	79.821164593474	100.96250225347	107.669731386335	79.6605657237937	100.896762970806	107.439646044471	80	101	108	80	101	107	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YBR149W	ARA1	P15_cdc13-1	0.0238888888888889	0.0121665640356858
5	4	890.5	691	136	0.0145502435428926	0.241089029783153	0.00355551007179107	0.0140945016140612	1.45100460482729e-05	0.0140945016140612	0	0	79.8729281767956	101.847513812155	108.053259668508	79.8133951137321	101.789876439202	107.924178601516	80	102	108	80	102	108	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YOL071W	EMI5	P15_cdc13-1	0.0238888888888889	0.0145502435428926
6	4	1034.5	691	136	0.0157166167029173	0.199477862432735	0.00323839450796884	0.0159062584212763	1.3079567491985e-05	0.01518077779934	0	0	79.9383012820513	102.417467948718	108.272435897436	79.7434941763727	102.28006655574	108.044193011647	80	102	108	80	102	108	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YBR028C	YBR028C	P15_cdc13-1	0.0238888888888889	0.0157166167029173
7	4	1153.5	693	136	0.0161601471147715	0.26655655602323	0.00439616354320396	0.0159062584212763	1.41778997595985e-05	0.0159062584212763	0	0	79.8528882670398	102.635618628823	107.950429742155	79.9174052012204	102.414354206015	107.907162574459	80	103	108	80	102	108	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YJL023C	PET130	P15_cdc13-1	0.0238888888888889	0.0161601471147715
8	4	1308.5	691	136	0.0166827267828055	0.239170973413608	0.00399273076859227	0.0159494018993706	1.34745635924674e-05	0.0159494018993706	0	0	80.2029405212742	102.581866785476	107.760080196035	79.9929971988796	102.726610644258	107.532142857143	80	103	108	80	103	108	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YDR034C	LYS14	P15_cdc13-1	0.0238888888888889	0.0166827267828055
9	4	1445.5	691	136	0.0164695438361352	0.269753316639139	0.0045053559565238	0.0159494018993706	1.30802978670839e-05	0.0159062584212763	0	0	80.0643887023504	102.74679044045	107.291526762789	80.051291405224	102.631183423318	107.209835108712	80	103	107	80	103	107	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YMR169C	ALD3	P15_cdc13-1	0.0238888888888889	0.0164695438361352
10	4	1567.5	702	136	0.0154990297955968	0.24013000159838	0.00381424894128968	0.0159062584212763	1.27726592016692e-05	0.0159062584212763	0	0	80.1065009984469	102.439982249834	106.93188373641	79.8993829757397	102.339223110363	106.860398261113	80	102	107	80	102	107	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YIR039C	YPS6	P15_cdc13-1	0.0238888888888889	0.0154990297955968
11	4	1708.5	686	136	0.0142054368741052	0.67888539613192	0.00972054145591413	0.014733725199003	1.36179984631912e-05	0.0140945016140612	0	0	79.4721393815727	102.079893266363	106.947574948988	79.5613074498092	101.902107184337	106.84237597478	79	102	107	79	102	107	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YOR368W	RAD17	P15_cdc13-1	0.0238888888888889	0.0142054368741052
12	4	1842.5	698	136	0.014392207154825	0.249027651979328	0.0036413311350332	0.014733725199003	1.6033381620148e-05	0.014733725199003	0	0	79.4704749679076	102.17864783911	107.123020967052	79.3296204327776	102.131394111387	107.05072720823	79	102	107	79	102	107	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YNL125C	ESBP6	P15_cdc13-1	0.0238888888888889	0.014392207154825
13	4	1981.5	692	136	0.0143732672129296	0.589216260855666	0.00859341376434811	0.014733725199003	1.53919997474403e-05	0.0140945016140612	34742.8731560495	0.000106558687196974	79.0849082195497	102.366307984447	107.083642282304	79.0416342412451	102.182490272374	106.993514915694	79	102	107	79	102	107	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YDR217C	RAD9	P15_cdc13-1	0.0238888888888889	0.0143732672129296
14	4	2129.5	691	136	0.0139405336019685	0.27007299270073	0.00382520434312313	0.0140945016140612	1.3461082340574e-05	0.0140945016140612	0	0	79.2663247188795	102.086999408167	107.104557111856	79.1774452554745	102.027153284672	106.962262773723	79	102	107	79	102	107	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	1	15	1	BooneSDLV2	YNL011C	YNL011C	P15_cdc13-1	0.0238888888888889	0.0139405336019685
