	Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	DateTime	FileName	Start.Time	Treatment	Medium	Screen	Library	Plate	RepQuad	ExptTime	ORF	Gene
41	18	2	2662.5	417.0	136	0.015396147294095018	0.7529436837338163	0.011601698398302171	0.015137634321245638	1.6287583558319273e-05	0.015180777799340003	0.0	0.0	79.47679026323237	102.3509765072177	107.97785168412115	79.56545180073323	102.28401984041406	107.97864998921715	79.0	102.0	108.0	79.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YER173W	RAD24
42	19	2	2795.5	425.0	136	0.013543367251319409	0.25584740795993394	0.0035199042390181875	0.01405135813596684	1.209386338100295e-05	0.01405135813596684	0.0	0.0	79.15201999167014	101.79945855893378	107.97730112453144	79.13811126226106	101.71590176845423	107.79938426290542	79.0	102.0	108.0	79.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YNL268W	LYP1
43	20	2	2943.5	416.0	136	0.012031414991134444	0.6442005434493047	0.007813719114058095	0.011345466208883506	1.3545915699677012e-05	0.01125920917188902	0.0	0.0	79.13712678852038	101.17012654040195	107.61417583326441	78.80398322851151	101.2508235998802	107.45687331536388	79.0	101.0	107.0	79.0	101.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YBR274W	CHK1
44	21	2	3086.5	418.0	136	0.004783596691381932	0.15754701902072565	0.0005632006077383346	0.003223900932382281	2.1591709248392053e-05	0.0062082208810648794	0.0	0.0	77.78288806222521	98.55292526208996	105.50727088265135	77.97666329370098	99.02150265621049	105.795788009107	78.0	98.0	105.0	78.0	99.0	106.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YPR119W	CLB2
45	22	2	3223.5	418.0	136	0.0	0.2287282220683041	0.0	-0.005513341523193699	1.865731306669157e-05	-0.008262376928371395	0.0	0.0	75.77614721639878	95.92243186582809	102.52923363615187	75.34961315280462	95.53357281016856	102.23411163304779	76.0	96.0	102.0	75.0	96.0	102.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YIR039C	YPS6
46	23	2	3347.5	418.0	136	0.0	0.3101390590867921	0.0	-0.01727804740554664	1.553936388933651e-05	-0.01727804740554664	0.0	0.0	73.1645765332417	92.75450953444424	99.0245662257344	73.25525177633611	92.79672536299044	99.06410256410257	73.0	93.0	99.0	73.0	93.0	99.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YGL179C	TOS3
47	24	2	3496.5	418.0	136	0.0	0.18173584101443874	0.0	-0.0162741387620111	2.033525192839112e-05	-0.016230995283916742	0.0	0.0	75.51158018176488	92.51216652008208	96.59982409850485	75.9893215262404	92.60528714676387	96.39634066935798	75.0	93.0	97.0	76.0	93.0	96.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YOR202W	HIS3
48	1	3	354.5	568.0	136	0.0	0.12563269220523204	0.0	-0.011501578492786223	2.0070885823733887e-05	-0.008709429528708403	0.0	0.0	75.73409669211198	94.48727735368955	100.46055979643766	76.43659740418012	94.86874657242092	100.53068064103346	75.0	94.0	100.0	76.0	95.0	101.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YOR202W	HIS3
49	2	3	487.5	555.0	136	0.0	0.12914912888273214	0.0	-0.0018270574392476207	1.544066855584914e-05	-0.0019957119371796068	0.0	0.0	77.3766501650165	96.64892739273925	102.98473597359735	77.07904557968797	96.7211379626797	102.92639951055368	77.0	97.0	103.0	77.0	97.0	103.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YPL001W	HAT1
50	3	3	624.5	555.0	136	0.0053838019918204605	0.21620757632265966	0.0012944999721094586	0.006251364359159242	1.4175563032004654e-05	0.0062082208810648794	0.0	0.0	78.77649088220798	99.08427796944308	105.56160670280927	78.58167357759501	98.91006729658079	105.24729794031677	79.0	99.0	105.0	79.0	99.0	105.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YPL096W	PNG1
51	4	3	759.5	559.0	136	0.012028470715424924	0.21349032979913687	0.0025929674990459	0.011984689793825295	1.4549693980021018e-05	0.011345466208883506	0.0	0.0	79.67756426254056	100.95682555527826	107.33142001497379	79.79108521880502	100.85692995529058	107.21494377455628	80.0	101.0	107.0	80.0	101.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YKL175W	ZRT3
52	5	3	895.5	553.0	136	0.014567946677041787	0.13687463370451275	0.0020203078694696697	0.01473372519900299	1.2982886162606987e-05	0.014094501614061204	0.0	0.0	79.93732970027249	101.82522382249904	108.02724795640327	79.85981481481481	101.81253086419753	107.79746913580247	80.0	102.0	108.0	80.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YGL217C	YGL217C
53	6	3	1021.5	560.0	136	0.016377941132290266	0.34535670520539186	0.005814260681999808	0.01594940189937064	1.5502363695923375e-05	0.015906258421276274	0.0	0.0	80.14686825053995	102.61678494291884	108.04381363776614	80.00260437861155	102.41149182062344	107.91576462928299	80.0	103.0	108.0	80.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YNR059W	MNT4
54	7	3	1171.5	555.0	136	0.0168901074908434	0.29927007299270075	0.005188239065026625	0.01797292676341782	1.2938664366571076e-05	0.01594940189937064	0.0	0.0	80.04664411607618	102.914189068898	107.89549581627205	79.86070559610707	102.75996046228713	107.75296532846716	80.0	103.0	108.0	80.0	103.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YKL198C	PTK1
55	8	3	1308.5	555.0	136	0.017222780600892943	0.017422345356705206	0.00030514123075741116	0.01797292676341782	9.40250815057945e-06	0.01594940189937064	0.0	0.0	79.85015290519878	103.18654434250764	107.40672782874614	79.94859559700683	102.96730289556449	107.6136536167444	80.0	103.0	108.0	80.0	103.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YLR233C	EST1
56	9	3	1445.5	554.0	136	0.01692689499965024	0.1911130054877724	0.0033652849742944013	0.01797292676341782	1.3890612295727245e-05	0.01594940189937064	45075.57139370635	5.327934359848686e-05	80.2327850571508	103.05408419291888	107.29662670755506	79.91068370438677	102.85667237518112	107.27203267026744	80.0	103.0	107.0	80.0	103.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YKL175W	ZRT3
57	10	3	1572.5	556.0	136	0.01541546884001784	0.70211518994086	0.010958231537386402	0.015906258421276274	1.890803608048372e-05	0.015055296698696619	1149.9974441390636	0.0006393521231818424	79.83039915009864	102.4502200637426	106.98451965396872	79.60579502772315	102.31318189948132	106.8375961366482	80.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YBR274W	CHK1
58	11	3	1718.5	555.0	136	0.014200993573277415	0.38334487719111293	0.00547791297370871	0.01473372519900299	1.283172187292379e-05	0.014690581720908627	0.0	0.0	79.17734537873525	102.20166782487837	107.02974287699793	79.27682737169518	102.10514947295664	106.94375324002073	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YKL109W	HAP4
59	12	3	1846.5	556.0	136	0.01540853294623437	0.7747349352655974	0.012062192220164428	0.015906258421276274	1.2152134053871825e-05	0.015012153220602256	0.0	0.0	79.20280585929443	102.70944226669417	107.21078330238636	79.04470198675499	102.51986754966889	107.00378429517502	79.0	103.0	107.0	79.0	103.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YOR033C	EXO1
60	13	3	1988.5	560.0	136	0.015583737672219268	0.27758538014811657	0.004406537908640787	0.015906258421276274	1.235654586557251e-05	0.015180777799340003	65470.79090081129	5.327934359848686e-05	79.16698656429942	102.84856046065259	107.27082533589252	79.04815989379746	102.76576443690537	107.10841507485806	79.0	103.0	107.0	79.0	103.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YDL040C	NAT1
61	14	3	2121.5	561.0	136	0.014595857987126653	0.03953327295007725	0.0005774315559515168	0.01473372519900299	1.9477497547959837e-05	0.01473372519900299	9324.246995854506	5.327934359848686e-05	79.24797843665766	102.28301886792453	107.133423180593	79.17113219060298	102.33793753813723	107.02806900759971	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YNL250W	RAD50
62	15	3	2269.5	559.0	136	0.013415516725521642	0.019766636475038627	0.0002796070762373006	0.014094501614061204	1.0221350785626221e-05	0.01405135813596684	0.0	0.0	79.18328840970351	102.17520215633422	106.82749326145552	78.90547885639742	101.98402000217415	106.87498641156648	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YNL250W	RAD50
63	16	3	2389.5	553.0	136	0.014338080888727497	0.24742927167137305	0.003656180208484985	0.015055296698696619	1.3054422739135e-05	0.014690581720908627	14589.556283270998	0.00010655868719697372	79.42807924203274	102.27906976744184	107.062661498708	79.20906194690265	102.14853097345132	107.00566371681415	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YNR059W	MNT4
64	17	3	2535.5	557.0	136	0.014586626998313371	0.310245617773989	0.004714940452751425	0.015180777799340003	1.3482397998223155e-05	0.014690581720908627	0.0	0.0	79.53958440666324	102.34896101665808	107.35153700841492	79.29831608218755	102.10621041248262	107.25343735516762	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YML028W	TSA1
65	18	3	2670.5	557.0	136	0.01362724739332392	0.2563269220523203	0.0036010458245426444	0.014094501614061204	1.3113858306101736e-05	0.01405135813596684	0.0	0.0	79.11411348991894	102.0374142589898	107.50197464144668	79.08933944691215	101.81738071356928	107.43244017767587	79.0	102.0	107.0	79.0	102.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YOL071W	EMI5
66	19	3	2808.5	554.0	136	0.012549734546254965	0.555703553732218	0.007129079488183281	0.012153314372563041	1.2700431155695275e-05	0.011984689793825295	0.0	0.0	79.04870565675935	101.53441994247365	107.53518696069031	78.71615301594916	101.44729583882959	107.4504137186713	79.0	102.0	107.0	79.0	101.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YJL094C	KHA1
67	20	3	2949.5	555.0	136	0.010121215423675813	0.2738558260962225	0.0029281385381575015	0.010812156571552012	1.3750847342268493e-05	0.01012978950851586	0.0	0.0	78.30233463035019	101.0379377431907	107.26984435797665	78.19825372367745	100.78061486536065	107.1087387189082	78.0	101.0	107.0	78.0	101.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YPL156C	PRM4
68	21	3	3086.5	555.0	136	0.0039480576558771465	0.0920667057381853	0.00012880772375418697	0.0022866522536138987	2.552967271492257e-05	0.00341607191698706	0.0	0.0	76.98784722222223	98.03414351851855	105.39699074074076	77.41582066780119	98.9395575377032	105.89225984390586	77.0	98.0	105.0	77.0	99.0	106.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YLR233C	EST1
69	22	3	3210.5	554.0	136	0.0	0.811231285630561	0.0	-0.005513341523193699	2.2466127723265684e-05	-0.005556485001288062	0.0	0.0	75.37889137002496	96.02364376724024	103.21266255089978	75.19333897826701	96.15015523567598	102.97911374541347	75.0	96.0	103.0	75.0	96.0	103.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YOR033C	EXO1
70	23	3	3359.5	555.0	136	0.0	0.4891576535777079	0.0	-0.020027082810724336	2.356122073969499e-05	-0.020027082810724336	0.0	0.0	72.75264132447445	92.55146498202811	98.85361071778671	72.60106382978724	92.36764705882351	98.87286191072172	73.0	92.0	99.0	73.0	92.0	99.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YDR496C	PUF6
71	24	3	3496.5	555.0	136	0.0	0.18392029410197666	0.0	-0.028317272665963306	1.5794883668382064e-05	-0.02394865143817532	0.0	0.0	71.36616454229433	90.09125144843568	95.89078794901506	73.61787556309983	91.21146438597636	95.90611738591109	71.0	90.0	96.0	73.0	91.0	96.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YOR202W	HIS3
72	1	4	341.5	701.0	136	0.0	0.08849698971708668	0.0	-0.00854080494997066	3.1560417248585715e-05	-0.008262376928371395	0.0	0.0	76.4503311258278	95.22095123419626	101.72727272727272	77.47854804769698	95.8450432546177	101.7127075052607	76.0	95.0	102.0	76.0	95.0	102.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YOR202W	HIS3
73	2	4	487.5	691.0	136	0.0	0.19105972614417394	0.0	-0.0015917728957427187	1.4705417910048056e-05	-0.0008662922738064445	0.0	0.0	77.12493028443949	96.97713329615169	103.4213608477412	77.18415332938154	97.07850885859185	103.52183362971745	77.0	97.0	103.0	77.0	97.0	104.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YOR047C	STD1
74	3	4	624.5	691.0	136	0.00612683299885435	0.16442005434493048	0.0009747626237116199	0.006251364359159242	1.79602836547146e-05	0.006251364359159242	0.0	0.0	78.83830200907323	99.00226830848995	105.69021386908621	78.74284256838614	99.12975833705286	105.81508639928585	79.0	99.0	106.0	79.0	99.0	106.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YKL198C	PTK1
75	4	4	761.5	691.0	136	0.01216656403568576	0.29554051894080663	0.003687839732744517	0.011984689793825295	1.4215271509493594e-05	0.011345466208883506	0.0	0.0	79.82116459347395	100.96250225347036	107.66973138633496	79.66056572379368	100.89676297080624	107.43964604447132	80.0	101.0	108.0	80.0	101.0	107.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YBR149W	ARA1
76	5	4	890.5	691.0	136	0.01455024354289256	0.2410890297831531	0.003555510071791072	0.014094501614061204	1.4510046048272929e-05	0.014094501614061204	0.0	0.0	79.87292817679558	101.84751381215469	108.05325966850828	79.81339511373211	101.78987643920249	107.92417860151643	80.0	102.0	108.0	80.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YOL071W	EMI5
77	6	4	1034.5	691.0	136	0.0157166167029173	0.19947786243273485	0.0032383945079688427	0.015906258421276274	1.3079567491984975e-05	0.015180777799340003	0.0	0.0	79.93830128205127	102.41746794871794	108.27243589743591	79.7434941763727	102.28006655574043	108.04419301164724	80.0	102.0	108.0	80.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YBR028C	YBR028C
78	7	4	1153.5	693.0	136	0.016160147114771525	0.2665565560232298	0.004396163543203957	0.015906258421276274	1.4177899759598457e-05	0.015906258421276274	0.0	0.0	79.85288826703979	102.63561862882273	107.95042974215471	79.9174052012204	102.4143542060148	107.9071625744588	80.0	103.0	108.0	80.0	102.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YJL023C	PET130
79	8	4	1308.5	691.0	136	0.016682726782805548	0.23917097341360755	0.003992730768592273	0.01594940189937064	1.3474563592467434e-05	0.01594940189937064	0.0	0.0	80.20294052127423	102.5818667854756	107.76008019603478	79.99299719887955	102.7266106442577	107.53214285714287	80.0	103.0	108.0	80.0	103.0	108.0	DLR00012733	DLR00012733-2009-11-09_20-00-38	2009-11-09_20-00-38	DLR00012733-2009-11-09_20-00-38	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	0.02388888888888889	YDR034C	LYS14
